@timestamp,@duration
2021-08-13 00:39:20.095,27.84
2021-08-13 00:39:19.999,38.51
2021-08-13 00:39:19.966,24.66
2021-08-13 00:39:19.944,19.03
2021-08-13 00:39:19.871,80.9
2021-08-13 00:39:19.659,26.24
2021-08-13 00:39:19.642,48.57
2021-08-13 00:39:19.580,85.66
2021-08-13 00:39:19.519,39.26
2021-08-13 00:39:19.419,36.16
2021-08-13 00:39:19.247,38.27
2021-08-13 00:39:19.166,36.5
2021-08-13 00:39:18.959,29.63
2021-08-13 00:39:18.918,27.21
2021-08-13 00:39:18.908,19.06
2021-08-13 00:39:18.840,40.33
2021-08-13 00:39:18.823,21.18
2021-08-13 00:39:18.809,43.17
2021-08-13 00:39:18.760,21.74
2021-08-13 00:39:18.752,44.55
2021-08-13 00:39:18.680,23.94
2021-08-13 00:39:18.640,43.5
2021-08-13 00:39:18.635,20.9
2021-08-13 00:39:18.506,199.75
